Price,open,high,low,close,volume
Ticker,SPY,SPY,SPY,SPY,SPY
timestamp,,,,,
2025-08-15 16:20:00+00:00,643.4600219726562,643.5349731445312,643.3101806640625,643.469970703125,319294
2025-08-15 16:25:00+00:00,643.469970703125,643.780029296875,643.177978515625,643.2899780273438,580421
2025-08-15 16:30:00+00:00,643.2949829101562,643.6400146484375,643.2949829101562,643.60498046875,337488
2025-08-15 16:35:00+00:00,643.60498046875,643.6400146484375,643.3602294921875,643.5999755859375,262299
2025-08-15 16:40:00+00:00,643.6099853515625,643.8499755859375,643.5,643.7598876953125,372758
2025-08-15 16:45:00+00:00,643.77001953125,644.0150146484375,643.6300048828125,644.0050048828125,527777
2025-08-15 16:50:00+00:00,644.010009765625,644.2000122070312,643.9215698242188,644.0,453315
2025-08-15 16:55:00+00:00,643.989990234375,644.280029296875,643.8499755859375,644.0808715820312,381204
2025-08-15 17:00:00+00:00,644.0800170898438,644.1749877929688,643.9400024414062,644.0900268554688,432588
2025-08-15 17:05:00+00:00,644.0700073242188,644.2957153320312,643.9199829101562,644.14501953125,529498
2025-08-15 17:10:00+00:00,644.14501953125,644.1849975585938,643.8900146484375,644.0999755859375,599387
2025-08-15 17:15:00+00:00,644.094970703125,644.219970703125,643.760009765625,643.7901000976562,254301
2025-08-15 17:20:00+00:00,643.7899780273438,643.9500122070312,643.739990234375,643.9099731445312,414661
2025-08-15 17:25:00+00:00,643.9000244140625,644.25,643.8400268554688,644.1654052734375,377248
2025-08-15 17:30:00+00:00,644.1599731445312,644.5595092773438,644.1400146484375,644.3699951171875,964299
2025-08-15 17:35:00+00:00,644.3800048828125,644.39501953125,644.1599731445312,644.260009765625,889438
2025-08-15 17:40:00+00:00,644.25,644.3800048828125,644.1649780273438,644.25,334172
2025-08-15 17:45:00+00:00,644.239990234375,644.3499145507812,644.1199951171875,644.3300170898438,311509
2025-08-15 17:50:00+00:00,644.3400268554688,644.4400024414062,644.27001953125,644.4149780273438,292320
2025-08-15 17:55:00+00:00,644.4149780273438,644.8099975585938,644.405029296875,644.7708740234375,748488
2025-08-15 18:00:00+00:00,644.77001953125,644.8800048828125,644.1900024414062,644.4749755859375,2974217
2025-08-15 18:05:00+00:00,644.4600219726562,644.5599975585938,644.3099975585938,644.530029296875,360794
2025-08-15 18:10:00+00:00,644.530029296875,644.635009765625,644.3900146484375,644.4481201171875,491097
2025-08-15 18:15:00+00:00,644.4400024414062,644.4600219726562,644.1099853515625,644.1298828125,544123
2025-08-15 18:20:00+00:00,644.1300048828125,644.3300170898438,643.97998046875,644.3300170898438,537750
2025-08-15 18:25:00+00:00,644.3200073242188,644.5999755859375,644.260009765625,644.530029296875,413833
2025-08-15 18:30:00+00:00,644.52001953125,644.6400146484375,644.4500122070312,644.489990234375,357057
2025-08-15 18:35:00+00:00,644.4749755859375,644.5299072265625,644.219970703125,644.3300170898438,349377
2025-08-15 18:40:00+00:00,644.3400268554688,644.4099731445312,644.1749877929688,644.2750244140625,566097
2025-08-15 18:45:00+00:00,644.27001953125,644.3800048828125,644.0399780273438,644.1500244140625,307535
2025-08-15 18:50:00+00:00,644.1500244140625,644.5,644.1500244140625,644.4099731445312,556065
2025-08-15 18:55:00+00:00,644.405029296875,644.469970703125,643.8099975585938,644.260009765625,885851
2025-08-15 19:00:00+00:00,644.25,644.280029296875,643.3699951171875,643.6500244140625,1165343
2025-08-15 19:05:00+00:00,643.6500244140625,643.844970703125,643.3200073242188,643.8200073242188,703147
2025-08-15 19:10:00+00:00,643.8499755859375,643.989990234375,643.8300170898438,643.9400024414062,554444
2025-08-15 19:15:00+00:00,643.9400024414062,644.02001953125,643.52001953125,643.7650146484375,726365
2025-08-15 19:20:00+00:00,643.780029296875,644.0399780273438,643.6799926757812,643.864990234375,1527766
2025-08-15 19:25:00+00:00,643.8400268554688,643.9500122070312,643.7100219726562,643.7999877929688,407644
2025-08-15 19:30:00+00:00,643.7999877929688,643.9099731445312,643.6199951171875,643.7849731445312,496510
2025-08-15 19:35:00+00:00,643.780029296875,643.9450073242188,643.6500244140625,643.6500244140625,578461
2025-08-15 19:40:00+00:00,643.6500244140625,644.0599975585938,643.6500244140625,643.9498901367188,750615
2025-08-15 19:45:00+00:00,643.9500122070312,644.0599975585938,643.9099731445312,644.02001953125,957475
2025-08-15 19:50:00+00:00,644.02001953125,644.1300048828125,643.3300170898438,643.4199829101562,1711403
2025-08-15 19:55:00+00:00,643.4199829101562,643.5599975585938,643.1300048828125,643.4600219726562,4037597
2025-08-18 13:30:00+00:00,642.8599853515625,643.4450073242188,642.7999877929688,643.39990234375,2028539
2025-08-18 13:35:00+00:00,643.4000244140625,643.5850219726562,643.0499877929688,643.3099975585938,985418
2025-08-18 13:40:00+00:00,643.3200073242188,643.39501953125,642.8049926757812,643.2000122070312,798013
2025-08-18 13:45:00+00:00,643.1900024414062,643.7999877929688,643.1699829101562,643.5499877929688,992450
2025-08-18 13:50:00+00:00,643.5404052734375,643.5599975585938,642.8300170898438,642.989990234375,866464
2025-08-18 13:55:00+00:00,643.0,643.1099853515625,642.530029296875,642.7100219726562,653460
2025-08-18 14:00:00+00:00,642.72998046875,643.2999877929688,642.7100219726562,643.27001953125,645916
2025-08-18 14:05:00+00:00,643.2899780273438,643.4199829101562,643.0449829101562,643.155029296875,501632
2025-08-18 14:10:00+00:00,643.1500244140625,643.2999877929688,642.9299926757812,643.2979736328125,425504
2025-08-18 14:15:00+00:00,643.2899780273438,643.4400024414062,643.0499877929688,643.1799926757812,470239
2025-08-18 14:20:00+00:00,643.1900024414062,643.9299926757812,643.1300048828125,643.830810546875,656958
2025-08-18 14:25:00+00:00,643.8400268554688,643.9349975585938,643.0,643.0,823943
2025-08-18 14:30:00+00:00,642.989990234375,643.3350219726562,642.614990234375,643.239990234375,719382
2025-08-18 14:35:00+00:00,643.239990234375,643.4299926757812,643.1599731445312,643.2100219726562,495944
2025-08-18 14:40:00+00:00,643.2100219726562,643.3699951171875,643.0499877929688,643.0700073242188,354058
2025-08-18 14:45:00+00:00,643.0599975585938,643.1400146484375,642.2999877929688,642.8142700195312,737851
2025-08-18 14:50:00+00:00,642.8400268554688,643.4099731445312,642.8200073242188,643.3800048828125,377732
2025-08-18 14:55:00+00:00,643.3699951171875,643.4199829101562,642.9199829101562,643.22998046875,524620
2025-08-18 15:00:00+00:00,643.219970703125,643.4400024414062,643.1900024414062,643.3200073242188,449798
2025-08-18 15:05:00+00:00,643.3099975585938,643.3350219726562,643.0216064453125,643.2999877929688,320898
2025-08-18 15:10:00+00:00,643.3099975585938,643.3200073242188,642.8599853515625,642.8800048828125,337441
2025-08-18 15:15:00+00:00,642.8900146484375,642.989990234375,642.719970703125,642.9600219726562,349601
2025-08-18 15:20:00+00:00,642.9400024414062,643.280029296875,642.9199829101562,643.1099853515625,452136
2025-08-18 15:25:00+00:00,643.1099853515625,643.125,642.5999755859375,642.72998046875,736869
2025-08-18 15:30:00+00:00,642.72998046875,642.7899780273438,642.5750122070312,642.7293090820312,365834
2025-08-18 15:35:00+00:00,642.719970703125,643.0349731445312,642.5,642.9500122070312,400448
2025-08-18 15:40:00+00:00,642.9400024414062,642.9600219726562,642.719970703125,642.8200073242188,220399
2025-08-18 15:45:00+00:00,642.8200073242188,643.0390014648438,642.7849731445312,642.97998046875,239728
2025-08-18 15:50:00+00:00,642.97998046875,643.0084838867188,642.72998046875,642.8699951171875,244729
2025-08-18 15:55:00+00:00,642.8599853515625,642.885009765625,642.6199951171875,642.7301025390625,267813
2025-08-18 16:00:00+00:00,642.72998046875,643.0,642.6900024414062,642.72998046875,339024
2025-08-18 16:05:00+00:00,642.72998046875,643.0,642.7000122070312,642.9400024414062,243243
2025-08-18 16:10:00+00:00,642.9400024414062,643.25,642.8150024414062,642.9099731445312,364582
2025-08-18 16:15:00+00:00,642.9099731445312,643.0999755859375,642.760009765625,643.0999755859375,275847
2025-08-18 16:20:00+00:00,643.0900268554688,643.27001953125,643.0599975585938,643.239990234375,248704
2025-08-18 16:25:00+00:00,643.25,643.280029296875,643.0399780273438,643.1199951171875,232808
2025-08-18 16:30:00+00:00,643.1234741210938,643.3599853515625,642.9749755859375,643.02001953125,325007
2025-08-18 16:35:00+00:00,643.0283813476562,643.0499877929688,642.3699951171875,642.5999755859375,401919
2025-08-18 16:40:00+00:00,642.5900268554688,642.7799072265625,642.5150146484375,642.625,267741
2025-08-18 16:45:00+00:00,642.655029296875,642.6799926757812,642.1799926757812,642.4650268554688,369513
2025-08-18 16:50:00+00:00,642.4550170898438,642.6500244140625,642.2999877929688,642.47998046875,298242
2025-08-18 16:55:00+00:00,642.47998046875,642.5700073242188,642.3900146484375,642.510009765625,210452
2025-08-18 17:00:00+00:00,642.510009765625,642.9249877929688,642.47998046875,642.875,351693
2025-08-18 17:05:00+00:00,642.8599853515625,642.9149780273438,642.6199951171875,642.77001953125,277824
2025-08-18 17:10:00+00:00,642.77001953125,643.0999755859375,642.719970703125,643.010009765625,227464
2025-08-18 17:15:00+00:00,643.0150146484375,643.1649780273438,642.97998046875,643.10498046875,196170
2025-08-18 17:20:00+00:00,643.10498046875,643.1300048828125,642.8599853515625,642.986083984375,238109
2025-08-18 17:25:00+00:00,642.9801025390625,643.2000122070312,642.9550170898438,643.1690063476562,236767
2025-08-18 17:30:00+00:00,643.1649780273438,643.8150024414062,643.1599731445312,643.3820190429688,900696
2025-08-18 17:35:00+00:00,643.3900146484375,643.5399780273438,642.7999877929688,642.831787109375,470548
2025-08-18 17:40:00+00:00,642.7999877929688,642.9500122070312,642.7100219726562,642.8900146484375,385869
2025-08-18 17:45:00+00:00,642.8300170898438,642.9099731445312,642.7249755859375,642.8599853515625,191626
2025-08-18 17:50:00+00:00,642.8400268554688,642.8699951171875,642.6514282226562,642.8599243164062,268203
2025-08-18 17:55:00+00:00,642.8499755859375,642.9149780273438,642.7000122070312,642.7894287109375,265097
2025-08-18 18:00:00+00:00,642.7899780273438,642.7899780273438,642.5,642.6849975585938,351696
2025-08-18 18:05:00+00:00,642.6799926757812,642.9392700195312,642.6301879882812,642.885009765625,289144
2025-08-18 18:10:00+00:00,642.880126953125,643.010009765625,642.6749877929688,642.7000122070312,323650
2025-08-18 18:15:00+00:00,642.7050170898438,642.77001953125,642.4400024414062,642.64501953125,328266
2025-08-18 18:20:00+00:00,642.6400146484375,642.8400268554688,642.5599975585938,642.7999877929688,271138
2025-08-18 18:25:00+00:00,642.7899780273438,642.9550170898438,642.6400146484375,642.7600708007812,460203
2025-08-18 18:30:00+00:00,642.7849731445312,643.0582885742188,642.7849731445312,642.9600219726562,340008
2025-08-18 18:35:00+00:00,642.9600219726562,643.094970703125,642.8300170898438,642.905029296875,361596
2025-08-18 18:40:00+00:00,642.9099731445312,643.1699829101562,642.780029296875,643.114990234375,443529
2025-08-18 18:45:00+00:00,643.1199951171875,643.239990234375,643.030029296875,643.1290893554688,496788
2025-08-18 18:50:00+00:00,643.1300048828125,643.5150146484375,643.1199951171875,643.4000244140625,538563
2025-08-18 18:55:00+00:00,643.4099731445312,643.5599975585938,643.3699951171875,643.4299926757812,427022
2025-08-18 19:00:00+00:00,643.4299926757812,643.5349731445312,643.2999877929688,643.4494018554688,588554
2025-08-18 19:05:00+00:00,643.4500122070312,643.5599975585938,643.3350219726562,643.3800048828125,328376
2025-08-18 19:10:00+00:00,643.3800048828125,643.4600219726562,643.1199951171875,643.1849975585938,429519
2025-08-18 19:15:00+00:00,643.1799926757812,643.4249877929688,643.0601196289062,643.3599853515625,487789
2025-08-18 19:20:00+00:00,643.3599853515625,643.4000244140625,643.2100219726562,643.260009765625,537353
2025-08-18 19:25:00+00:00,643.2550048828125,643.3200073242188,643.1500244140625,643.2550048828125,609999
2025-08-18 19:30:00+00:00,643.25,643.2750244140625,643.14501953125,643.2399291992188,372984
2025-08-18 19:35:00+00:00,643.239990234375,643.5900268554688,643.219970703125,643.3200073242188,1073157
2025-08-18 19:40:00+00:00,643.3099975585938,643.47998046875,643.27001953125,643.4550170898438,638784
2025-08-18 19:45:00+00:00,643.4500122070312,643.7200927734375,643.4500122070312,643.5800170898438,1954132
2025-08-18 19:50:00+00:00,643.5800170898438,644.0,643.3099975585938,643.8049926757812,1836855
2025-08-18 19:55:00+00:00,643.7999877929688,643.8499755859375,643.1599731445312,643.280029296875,2275302
2025-08-19 13:30:00+00:00,642.989990234375,643.030029296875,642.1300048828125,642.1599731445312,2377824
2025-08-19 13:35:00+00:00,642.1500244140625,642.7550048828125,642.030029296875,642.6099853515625,1117347
2025-08-19 13:40:00+00:00,642.6199951171875,643.4299926757812,642.530029296875,642.8300170898438,1365240
2025-08-19 13:45:00+00:00,642.8400268554688,642.8599853515625,642.3200073242188,642.5499877929688,1121168
2025-08-19 13:50:00+00:00,642.5399780273438,643.18798828125,642.3800048828125,643.0800170898438,947262
2025-08-19 13:55:00+00:00,643.0850219726562,643.2100219726562,642.8200073242188,642.8699951171875,616835
2025-08-19 14:00:00+00:00,642.8599853515625,644.10498046875,642.8599853515625,644.0999755859375,1133950
2025-08-19 14:05:00+00:00,644.0900268554688,644.0999755859375,643.7100219726562,644.010009765625,841481
2025-08-19 14:10:00+00:00,644.010009765625,644.0999755859375,643.6699829101562,643.77001953125,681003
2025-08-19 14:15:00+00:00,643.77001953125,643.9000244140625,643.5,643.780029296875,631340
2025-08-19 14:20:00+00:00,643.7899780273438,643.92919921875,643.6400146484375,643.8150024414062,479131
2025-08-19 14:25:00+00:00,643.7999877929688,643.8800048828125,642.8200073242188,643.030029296875,1166270
2025-08-19 14:30:00+00:00,643.0399780273438,643.5399780273438,642.7849731445312,643.3599853515625,962999
2025-08-19 14:35:00+00:00,643.3699951171875,643.3900146484375,642.6199951171875,642.6995239257812,844111
2025-08-19 14:40:00+00:00,642.7000122070312,642.8800048828125,641.909912109375,642.280029296875,1179732
2025-08-19 14:45:00+00:00,642.2899780273438,642.2899780273438,641.6500244140625,641.89501953125,1356501
2025-08-19 14:50:00+00:00,641.9199829101562,642.1699829101562,641.72998046875,642.1400146484375,1006194
2025-08-19 14:55:00+00:00,642.139892578125,642.2999877929688,641.2100219726562,641.2150268554688,1005161
2025-08-19 15:00:00+00:00,641.219970703125,641.3900146484375,640.469970703125,641.3200073242188,1624498
2025-08-19 15:05:00+00:00,641.3200073242188,641.47998046875,641.2100219726562,641.3099975585938,836225
2025-08-19 15:10:00+00:00,641.3150024414062,641.5101928710938,640.8800048828125,641.4299926757812,682235
2025-08-19 15:15:00+00:00,641.4199829101562,641.6400146484375,641.2150268554688,641.5900268554688,545480
2025-08-19 15:20:00+00:00,641.5900268554688,641.64501953125,641.110107421875,641.155029296875,438761
2025-08-19 15:25:00+00:00,641.155029296875,641.6950073242188,641.0599975585938,641.6099853515625,442508
2025-08-19 15:30:00+00:00,641.6099853515625,641.8499755859375,641.530029296875,641.8499755859375,400710
2025-08-19 15:35:00+00:00,641.8400268554688,641.9099731445312,641.2598876953125,641.29248046875,517427
2025-08-19 15:40:00+00:00,641.2999877929688,641.510009765625,641.0919189453125,641.3200073242188,771941
2025-08-19 15:45:00+00:00,641.3350219726562,641.418701171875,641.0399780273438,641.1199951171875,428444
2025-08-19 15:50:00+00:00,641.1199951171875,641.1199951171875,640.6900024414062,640.8599853515625,601865
2025-08-19 15:55:00+00:00,640.8499755859375,640.9500122070312,640.6199951171875,640.75,536977
2025-08-19 16:00:00+00:00,640.72998046875,641.0999755859375,640.719970703125,640.8250122070312,488375
2025-08-19 16:05:00+00:00,640.8300170898438,640.9099731445312,640.3499755859375,640.4199829101562,441644
2025-08-19 16:10:00+00:00,640.4201049804688,640.5399780273438,640.1699829101562,640.22998046875,809967
2025-08-19 16:15:00+00:00,640.2349853515625,640.739990234375,640.2349853515625,640.5650024414062,533626
2025-08-19 16:20:00+00:00,640.5599975585938,640.8699951171875,640.4500122070312,640.6300048828125,299020
2025-08-19 16:25:00+00:00,640.635009765625,640.7750244140625,640.27001953125,640.3499755859375,357046
2025-08-19 16:30:00+00:00,640.3599853515625,640.5,640.1500244140625,640.4199829101562,521186
2025-08-19 16:35:00+00:00,640.4299926757812,640.625,640.0,640.02001953125,522407
2025-08-19 16:40:00+00:00,640.030029296875,640.1099853515625,639.5999755859375,639.7899780273438,948631
2025-08-19 16:45:00+00:00,639.75,639.8800048828125,639.3309936523438,639.7249755859375,823920
2025-08-19 16:50:00+00:00,639.6900024414062,640.0399780273438,639.5250244140625,639.6199951171875,572026
2025-08-19 16:55:00+00:00,639.6470947265625,639.7249755859375,639.4600219726562,639.6699829101562,538849
2025-08-19 17:00:00+00:00,639.6699829101562,639.75927734375,639.2899780273438,639.3114013671875,529070
2025-08-19 17:05:00+00:00,639.3099975585938,639.4251098632812,638.8049926757812,638.9299926757812,856681
2025-08-19 17:10:00+00:00,638.9199829101562,639.5549926757812,638.89501953125,639.5349731445312,659682
2025-08-19 17:15:00+00:00,639.5549926757812,639.5800170898438,639.0399780273438,639.2000732421875,598240
2025-08-19 17:20:00+00:00,639.2050170898438,639.6199951171875,639.155029296875,639.4880981445312,427376
2025-08-19 17:25:00+00:00,639.4949951171875,639.8599853515625,639.47998046875,639.719970703125,509486
2025-08-19 17:30:00+00:00,639.7100219726562,639.9099731445312,639.6500244140625,639.7949829101562,350654
2025-08-19 17:35:00+00:00,639.8099975585938,640.1099853515625,639.8099975585938,639.89501953125,406839
2025-08-19 17:40:00+00:00,639.8800048828125,640.0900268554688,639.8699951171875,639.9450073242188,478638
2025-08-19 17:45:00+00:00,639.944580078125,640.0250244140625,639.625,639.77197265625,528430
2025-08-19 17:50:00+00:00,639.780029296875,639.989990234375,639.6719970703125,639.7249755859375,350551
2025-08-19 17:55:00+00:00,639.7249755859375,640.030029296875,639.7100219726562,639.8300170898438,322203
2025-08-19 18:00:00+00:00,639.8200073242188,639.8800048828125,638.8200073242188,639.2299194335938,687311
2025-08-19 18:05:00+00:00,639.22998046875,639.739990234375,639.1199951171875,639.72998046875,656338
2025-08-19 18:10:00+00:00,639.719970703125,639.760009765625,639.1699829101562,639.1798706054688,512959
2025-08-19 18:15:00+00:00,639.1699829101562,639.3099975585938,639.030029296875,639.0999755859375,470778
2025-08-19 18:20:00+00:00,639.0900268554688,639.1599731445312,638.9099731445312,639.0650024414062,402745
2025-08-19 18:25:00+00:00,639.0557861328125,639.3099975585938,638.9299926757812,639.094970703125,351697
2025-08-19 18:30:00+00:00,639.094970703125,639.1950073242188,638.8300170898438,638.905029296875,365794
2025-08-19 18:35:00+00:00,638.9099731445312,639.030029296875,638.719970703125,638.8099975585938,587211
2025-08-19 18:40:00+00:00,638.7999877929688,639.1099853515625,638.6599731445312,638.9099731445312,742037
2025-08-19 18:45:00+00:00,638.9099731445312,638.9849853515625,638.7650146484375,638.8099975585938,554911
2025-08-19 18:50:00+00:00,638.8099975585938,639.1699829101562,638.7100219726562,639.1699829101562,414256
2025-08-19 18:55:00+00:00,639.1599731445312,639.280029296875,638.989990234375,639.0999755859375,511248
2025-08-19 19:00:00+00:00,639.1199951171875,639.1300048828125,638.47998046875,638.8400268554688,779751
2025-08-19 19:05:00+00:00,638.8300170898438,638.9400024414062,638.64501953125,638.7550048828125,960192
2025-08-19 19:10:00+00:00,638.739990234375,638.9199829101562,638.6799926757812,638.7349853515625,521731
2025-08-19 19:15:00+00:00,638.72998046875,638.8499755859375,638.5999755859375,638.8200073242188,699629
2025-08-19 19:20:00+00:00,638.8099975585938,639.25,638.719970703125,639.25,856323
2025-08-19 19:25:00+00:00,639.25,639.25,639.064208984375,639.2050170898438,761296
2025-08-19 19:30:00+00:00,639.2100219726562,639.469970703125,639.1599731445312,639.3200073242188,809757
2025-08-19 19:35:00+00:00,639.3099975585938,639.3800048828125,639.1749877929688,639.260009765625,752747
2025-08-19 19:40:00+00:00,639.27001953125,639.4199829101562,639.1849975585938,639.4199829101562,1222461
2025-08-19 19:45:00+00:00,639.4099731445312,639.4299926757812,639.0549926757812,639.1599731445312,1022507
2025-08-19 19:50:00+00:00,639.1599731445312,639.219970703125,638.7150268554688,638.7899780273438,1461766
2025-08-19 19:55:00+00:00,638.7999877929688,639.9099731445312,638.7899780273438,639.75,5199320
2025-08-20 13:30:00+00:00,639.0,639.1199951171875,638.39501953125,638.7650146484375,3041832
2025-08-20 13:35:00+00:00,638.760009765625,639.0700073242188,638.469970703125,638.4949951171875,1405057
2025-08-20 13:40:00+00:00,638.5,638.8699951171875,638.1099853515625,638.1699829101562,1788967
2025-08-20 13:45:00+00:00,638.1699829101562,638.2100219726562,637.3699951171875,637.385009765625,1946971
2025-08-20 13:50:00+00:00,637.3900146484375,637.3900146484375,635.4099731445312,635.5,3222922
2025-08-20 13:55:00+00:00,635.510009765625,635.97998046875,634.9600219726562,635.3900146484375,2886743
2025-08-20 14:00:00+00:00,635.3800048828125,636.2899780273438,635.280029296875,635.5499877929688,2154057
2025-08-20 14:05:00+00:00,635.5700073242188,635.6400146484375,634.22998046875,634.3599853515625,1957146
2025-08-20 14:10:00+00:00,634.3699951171875,634.8200073242188,634.1900024414062,634.4600219726562,2194797
2025-08-20 14:15:00+00:00,634.4299926757812,634.739990234375,633.6699829101562,634.614990234375,1810736
2025-08-20 14:20:00+00:00,634.6199951171875,635.2183227539062,634.4600219726562,634.83837890625,1120812
2025-08-20 14:25:00+00:00,634.8400268554688,635.1400146484375,633.8800048828125,633.9199829101562,1155520
2025-08-20 14:30:00+00:00,633.9400024414062,634.1699829101562,633.5900268554688,634.1119995117188,1376732
2025-08-20 14:35:00+00:00,634.1099853515625,634.239990234375,633.739990234375,633.8599853515625,800730
2025-08-20 14:40:00+00:00,633.8892211914062,633.9500122070312,633.4000244140625,633.5421142578125,901479
2025-08-20 14:45:00+00:00,633.5349731445312,633.8400268554688,633.0499877929688,633.3499755859375,1088289
2025-08-20 14:50:00+00:00,633.3400268554688,633.5390014648438,632.9500122070312,633.136474609375,919292
2025-08-20 14:55:00+00:00,633.1300048828125,633.4500122070312,632.9600219726562,633.3800048828125,1281703
2025-08-20 15:00:00+00:00,633.3800048828125,633.75,633.1799926757812,633.719970703125,1049165
2025-08-20 15:05:00+00:00,633.7100219726562,634.719970703125,633.6900024414062,634.6300048828125,1089960
2025-08-20 15:10:00+00:00,634.635009765625,634.905029296875,634.3765258789062,634.8300170898438,923923
2025-08-20 15:15:00+00:00,634.8300170898438,635.6099853515625,634.8200073242188,635.5150146484375,1108238
2025-08-20 15:20:00+00:00,635.510009765625,636.2999877929688,635.489990234375,636.260009765625,949277
2025-08-20 15:25:00+00:00,636.260009765625,636.4299926757812,635.8900146484375,636.375,1074194
2025-08-20 15:30:00+00:00,636.3499755859375,636.8350219726562,636.0900268554688,636.75,959766
2025-08-20 15:35:00+00:00,636.7449951171875,636.9000244140625,636.239990234375,636.2449951171875,728779
2025-08-20 15:40:00+00:00,636.260009765625,636.8200073242188,636.1599731445312,636.2750244140625,834918
2025-08-20 15:45:00+00:00,636.280029296875,636.5050048828125,635.9099731445312,636.010009765625,632347
2025-08-20 15:50:00+00:00,636.010009765625,636.030029296875,634.9299926757812,635.0999755859375,788195
2025-08-20 15:55:00+00:00,635.125,635.3298950195312,634.719970703125,635.1500244140625,621960
2025-08-20 16:00:00+00:00,635.1400146484375,635.8800048828125,635.0750122070312,635.6699829101562,682177
2025-08-20 16:05:00+00:00,635.6699829101562,635.7899780273438,635.385009765625,635.6300048828125,444518
2025-08-20 16:10:00+00:00,635.6500244140625,636.35498046875,635.5499877929688,636.3200073242188,566837
2025-08-20 16:15:00+00:00,636.3300170898438,636.7899780273438,636.2899780273438,636.7550048828125,624612
2025-08-20 16:20:00+00:00,636.75,637.1599731445312,636.6799926757812,637.010009765625,879150
2025-08-20 16:25:00+00:00,637.0,637.475830078125,636.9500122070312,637.4207153320312,905949
2025-08-20 16:30:00+00:00,637.4249877929688,637.4500122070312,636.8300170898438,637.02001953125,737844
2025-08-20 16:35:00+00:00,637.0,637.155029296875,636.594970703125,636.9099731445312,453014
2025-08-20 16:40:00+00:00,636.9149780273438,637.1199951171875,636.4600219726562,637.0150146484375,508596
2025-08-20 16:45:00+00:00,637.010009765625,637.136474609375,636.5,636.625,448658
2025-08-20 16:50:00+00:00,636.6300048828125,636.8499755859375,636.3049926757812,636.5809936523438,518399
